,shortName,playerName,team,efficiency,8+DefendersInTheBox,avgTimeBehindLineOfScrimmage,rushingAttempts,rushingYards,averageRushYards,rushingTouchdowns,season,seasonType,week,gameId
252,L.Murray,Latavius Murray,MIN,4.76,40,2.99,10,31,3.1,1,2018,REG,9,2018110405
253,K.Hunt,Kareem Hunt,KC,3.27,23.53,2.96,17,91,5.4,2,2018,REG,9,2018110403
254,I.Smith,Ito Smith,ATL,3.33,30,2.66,10,60,6,1,2018,REG,9,2018110406
255,J.Howard,Jordan Howard,CHI,4.27,28.57,2.55,14,47,3.4,2,2018,REG,9,2018110401
256,N.Chubb,Nick Chubb,CLE,4.03,45.45,3.1,22,85,3.9,1,2018,REG,9,2018110403
257,A.Jones,Aaron Jones,GB,3.21,7.14,2.58,14,75,5.4,0,2018,REG,9,2018110410
258,P.Barber,Peyton Barber,TB,6.21,36.36,2.79,11,31,2.8,0,2018,REG,9,2018110402
259,J.Conner,James Conner,PIT,4.06,,3.11,24,107,4.5,0,2018,REG,9,2018110400
260,L.Miller,Lamar Miller,HOU,7.99,58.33,2.73,12,21,1.8,0,2018,REG,9,2018110407
261,D.Martin,Doug Martin,OAK,3.74,,2.82,11,49,4.5,0,2018,REG,9,2018110100
262,F.Gore,Frank Gore,MIA,4.63,5,2.64,20,53,2.7,0,2018,REG,9,2018110404
263,D.Cook,Dalvin Cook,MIN,2.35,10,2.74,10,89,8.9,0,2018,REG,9,2018110405
264,K.Johnson,Kerryon Johnson,DET,5.6,50,2.89,12,37,3.1,0,2018,REG,9,2018110405
265,M.Breida,Matt Breida,SF,6.11,33.33,2.99,12,44,3.7,0,2018,REG,9,2018110100
266,E.Elliott,Ezekiel Elliott,DAL,4.56,41.18,2.72,17,61,3.6,0,2018,REG,9,2018110500
267,F.Gore,Frank Gore,MIA,2.39,,2.54,13,90,6.9,0,2018,REG,10,2018111103
268,S.Michel,Sony Michel,NE,4.3,36.36,2.4,11,31,2.8,0,2018,REG,10,2018111108
269,D.Washington,Dwayne Washington,NO,4.26,,2.77,11,47,4.3,0,2018,REG,10,2018111101
270,M.Mack,Marlon Mack,IND,5.14,33.33,2.8,12,29,2.4,0,2018,REG,10,2018111104
271,C.McCaffrey,Christian McCaffrey,CAR,3,14.29,2.55,14,77,5.5,1,2018,REG,10,2018110800
272,M.Ingram,Mark Ingram,NO,2.48,7.69,2.44,13,104,8,0,2018,REG,10,2018111101
273,E.Elliott,Ezekiel Elliott,DAL,2.42,31.58,2.75,19,151,7.9,1,2018,REG,10,2018111111
274,M.Davis,Mike Davis,SEA,3.16,18.18,2.72,11,58,5.3,0,2018,REG,10,2018111110
275,A.Peterson,Adrian Peterson,WAS,6.14,5.26,3.33,19,68,3.6,0,2018,REG,10,2018111107
276,J.Mixon,Joe Mixon,CIN,3.57,9.09,2.56,11,61,5.5,0,2018,REG,10,2018111101
277,A.Kamara,Alvin Kamara,NO,4.38,,2.7,12,56,4.7,2,2018,REG,10,2018111101
278,D.Henry,Derrick Henry,TEN,3.27,63.64,2.76,11,58,5.3,2,2018,REG,10,2018111108
279,D.Johnson,David Johnson,ARI,3.1,19.05,2.37,21,98,4.7,1,2018,REG,10,2018111105
280,S.Barkley,Saquon Barkley,NYG,4.79,25,3.18,20,67,3.4,0,2018,REG,10,2018111200
281,L.Fournette,Leonard Fournette,JAX,6.76,50,2.71,24,53,2.2,1,2018,REG,10,2018111104
282,K.Johnson,Kerryon Johnson,DET,4.38,7.14,2.95,14,51,3.6,1,2018,REG,10,2018111100
283,N.Chubb,Nick Chubb,CLE,2.48,45,2.95,20,176,8.8,1,2018,REG,10,2018111102
284,D.Martin,Doug Martin,OAK,3.9,,2.5,15,61,4.1,0,2018,REG,10,2018111109
285,R.Penny,Rashaad Penny,SEA,2.39,41.67,2.81,12,108,9,1,2018,REG,10,2018111110
286,L.McCoy,LeSean McCoy,BUF,4.06,11.54,3.05,26,113,4.3,2,2018,REG,10,2018111106
287,J.Conner,James Conner,PIT,3.5,23.08,3.17,13,65,5,1,2018,REG,10,2018110800
288,T.Gurley,Todd Gurley,LA,2.81,6.25,2.76,16,120,7.5,1,2018,REG,10,2018111110
289,M.Breida,Matt Breida,SF,3.36,41.18,2.92,17,101,5.9,1,2018,REG,10,2018111200
290,K.Hunt,Kareem Hunt,KC,4.62,18.75,2.75,16,71,4.4,0,2018,REG,10,2018111105
291,M.Murphy,Marcus Murphy,BUF,3.77,14.29,2.56,14,69,4.9,0,2018,REG,10,2018111106
292,J.Howard,Jordan Howard,CHI,6.58,,2.49,11,21,1.9,0,2018,REG,10,2018111100
293,P.Barber,Peyton Barber,TB,4.3,30.77,3.11,13,61,4.7,0,2018,REG,10,2018111107
294,A.Jones,Aaron Jones,GB,2.24,6.67,2.66,15,145,9.7,2,2018,REG,10,2018111103
295,M.Gordon,Melvin Gordon,LAC,4.46,11.11,3.04,18,93,5.2,0,2018,REG,10,2018111109
296,T.Coleman,Tevin Coleman,ATL,3.96,36.36,2.45,11,44,4,0,2018,REG,10,2018111102
297,D.Lewis,Dion Lewis,TEN,4.93,50,2.74,20,57,2.9,0,2018,REG,10,2018111108
298,D.Washington,DeAndre Washington,OAK,4.02,33.33,2.39,12,39,3.3,0,2018,REG,11,2018111807
299,A.Peterson,Adrian Peterson,WAS,5.17,6.25,2.83,16,51,3.2,2,2018,REG,11,2018111806
300,K.Johnson,Kerryon Johnson,DET,3.88,33.33,3.4,15,87,5.8,1,2018,REG,11,2018111803
301,K.Hunt,Kareem Hunt,KC,4,7.14,2.7,14,70,5,0,2018,REG,11,2018111900
302,P.Lindsay,Phillip Lindsay,DEN,2.71,9.09,2.81,11,79,7.2,2,2018,REG,11,2018111808
303,M.Ingram,Mark Ingram,NO,2.77,62.5,2.55,16,103,6.4,2,2018,REG,11,2018111809
304,C.Carson,Chris Carson,SEA,2.81,23.53,2.56,17,83,4.9,1,2018,REG,11,2018111500
305,C.McCaffrey,Christian McCaffrey,CAR,4.46,30.77,3.02,13,53,4.1,0,2018,REG,11,2018111803
306,A.Kamara,Alvin Kamara,NO,3.48,7.69,2.67,13,71,5.5,0,2018,REG,11,2018111809
307,J.Richard,Jalen Richard,OAK,3.49,18.18,2.92,11,61,5.5,0,2018,REG,11,2018111807
308,J.Mixon,Joe Mixon,CIN,10.5,16.67,2.78,12,14,1.2,1,2018,REG,11,2018111801
309,G.Edwards,Gus Edwards,BAL,2.31,17.65,2.31,17,115,6.8,1,2018,REG,11,2018111801
310,P.Barber,Peyton Barber,TB,2.68,11.11,2.66,18,106,5.9,1,2018,REG,11,2018111805
311,D.Lewis,Dion Lewis,TEN,5.43,10,2.52,10,24,2.4,0,2018,REG,11,2018111804
312,M.Gordon,Melvin Gordon,LAC,3.65,16.67,2.58,18,69,3.8,0,2018,REG,11,2018111808
313,M.Mack,Marlon Mack,IND,4.1,18.75,2.63,16,61,3.8,1,2018,REG,11,2018111804
314,L.Miller,Lamar Miller,HOU,3.86,50,2.72,20,86,4.3,0,2018,REG,11,2018111806
315,S.Barkley,Saquon Barkley,NYG,3.13,7.41,2.58,27,142,5.3,2,2018,REG,11,2018111805
316,J.Howard,Jordan Howard,CHI,3.88,5.56,2.6,18,63,3.5,0,2018,REG,11,2018111802
317,L.Fournette,Leonard Fournette,JAX,3.98,10.71,2.47,28,95,3.4,1,2018,REG,11,2018111810
318,E.Elliott,Ezekiel Elliott,DAL,3.31,26.09,2.94,23,122,5.3,1,2018,REG,11,2018111800
319,T.Gurley,Todd Gurley,LA,4.45,,2.87,12,55,4.6,0,2018,REG,11,2018111900
320,D.Martin,Doug Martin,OAK,4.01,20,2.76,10,52,5.2,0,2018,REG,11,2018111807
321,D.Johnson,David Johnson,ARI,3.65,16,2.88,25,137,5.5,0,2018,REG,11,2018111807
322,A.Jones,Aaron Jones,GB,5.34,9.09,3.13,11,40,3.6,1,2018,REG,11,2018111500
323,M.Gordon,Melvin Gordon,LAC,2.78,,2.42,10,61,6.1,2,2018,REG,12,2018112508
324,J.Adams,Josh Adams,PHI,4.78,31.82,2.86,22,84,3.8,1,2018,REG,12,2018112506
325,J.Conner,James Conner,PIT,4.05,53.85,2.84,13,53,4.1,0,2018,REG,12,2018112509
326,D.Cook,Dalvin Cook,MIN,5.14,,2.63,10,29,2.9,0,2018,REG,12,2018112510
327,E.Elliott,Ezekiel Elliott,DAL,3.77,26.92,2.82,26,121,4.7,1,2018,REG,12,2018112201
328,M.Mack,Marlon Mack,IND,3.11,20,2.58,15,85,5.7,0,2018,REG,12,2018112504
329,G.Edwards,Gus Edwards,BAL,3.15,17.39,2.46,23,118,5.1,0,2018,REG,12,2018112500
330,S.Michel,Sony Michel,NE,3.18,19.05,2.8,21,133,6.3,1,2018,REG,12,2018112505
331,A.Kamara,Alvin Kamara,NO,3.33,28.57,2.79,14,89,6.4,0,2018,REG,12,2018112202
332,M.Ingram,Mark Ingram,NO,3.88,36.36,2.56,11,52,4.7,0,2018,REG,12,2018112202
333,M.Breida,Matt Breida,SF,3.25,,3.09,14,106,7.6,0,2018,REG,12,2018112507
334,P.Lindsay,Phillip Lindsay,DEN,2.8,7.14,2.5,14,110,7.9,1,2018,REG,12,2018112509
335,C.Hyde,Carlos Hyde,JAX,5.29,30,3.19,10,33,3.3,0,2018,REG,12,2018112501
336,L.McCoy,LeSean McCoy,BUF,5.05,,2.83,17,46,2.7,0,2018,REG,12,2018112501
337,N.Chubb,Nick Chubb,CLE,4.77,46.43,2.83,28,84,3,1,2018,REG,12,2018112503
338,J.Mixon,Joe Mixon,CIN,2.8,,2.5,14,89,6.4,0,2018,REG,12,2018112503
339,C.McCaffrey,Christian McCaffrey,CAR,2.81,23.53,2.45,17,125,7.4,1,2018,REG,12,2018112502
340,S.Barkley,Saquon Barkley,NYG,2.98,15.38,3.08,13,101,7.8,1,2018,REG,12,2018112506
341,A.Blue,Alfred Blue,HOU,3.84,23.08,2.8,13,49,3.8,0,2018,REG,12,2018112600
342,L.Murray,Latavius Murray,MIN,4.53,18.18,2.69,11,33,3,0,2018,REG,12,2018112510
343,C.Carson,Chris Carson,SEA,4.26,50,2.67,16,55,3.4,1,2018,REG,12,2018112502
344,L.Blount,LeGarrette Blount,DET,3.17,21.05,2.45,19,88,4.6,2,2018,REG,12,2018112200
345,A.Peterson,Adrian Peterson,WAS,5.94,16.67,3.16,12,35,2.9,0,2018,REG,12,2018112201
346,P.Barber,Peyton Barber,TB,5.04,16.67,2.96,18,47,2.6,1,2018,REG,12,2018112507
347,D.Johnson,David Johnson,ARI,3.41,,2.18,17,63,3.7,0,2018,REG,12,2018112508
348,L.Miller,Lamar Miller,HOU,1.83,25,2.76,12,162,13.5,1,2018,REG,12,2018112600
349,D.Martin,Doug Martin,OAK,3.62,18.18,2.59,11,51,4.6,1,2018,REG,12,2018112500
350,A.Jones,Aaron Jones,GB,3.52,11.76,2.33,17,72,4.2,1,2018,REG,12,2018112510
351,L.Fournette,Leonard Fournette,JAX,2.87,44.44,2.43,18,95,5.3,2,2018,REG,12,2018112501
352,F.Gore,Frank Gore,MIA,3.23,14.29,2.84,14,67,4.8,0,2018,REG,12,2018112504
353,J.Howard,Jordan Howard,CHI,3.17,12.5,2.29,16,76,4.8,0,2018,REG,13,2018120207
354,S.Ware,Spencer Ware,KC,5.15,14.29,2.99,14,47,3.4,1,2018,REG,13,2018120210
355,C.Carson,Chris Carson,SEA,3.6,23.08,2.85,13,69,5.3,0,2018,REG,13,2018120213
356,C.McCaffrey,Christian McCaffrey,CAR,2.23,,2.78,10,106,10.6,0,2018,REG,13,2018120209
357,L.McCoy,LeSean McCoy,BUF,4.41,13.33,2.9,15,52,3.5,0,2018,REG,13,2018120206
358,J.Adams,Josh Adams,PHI,4.07,30,2.93,20,85,4.3,0,2018,REG,13,2018120300
359,D.Henry,Derrick Henry,TEN,4.88,30,3.28,10,40,4,1,2018,REG,13,2018120211
360,D.Johnson,David Johnson,ARI,3.89,25,2.56,20,69,3.5,0,2018,REG,13,2018120203
361,S.Barkley,Saquon Barkley,NYG,3.4,29.17,2.3,24,125,5.2,0,2018,REG,13,2018120207
362,P.Lindsay,Phillip Lindsay,DEN,2.77,5.26,2.81,19,157,8.3,2,2018,REG,13,2018120201
363,C.Hyde,Carlos Hyde,JAX,5.33,38.46,2.76,13,36,2.8,0,2018,REG,13,2018120205
364,R.Freeman,Royce Freeman,DEN,3.98,41.67,2.83,12,48,4,0,2018,REG,13,2018120201
365,L.Miller,Lamar Miller,HOU,3.69,21.05,3.02,19,103,5.4,0,2018,REG,13,2018120204
366,D.Martin,Doug Martin,OAK,4.19,27.78,2.75,18,61,3.4,1,2018,REG,13,2018120210
367,L.Blount,LeGarrette Blount,DET,3.97,43.75,2.65,16,61,3.8,0,2018,REG,13,2018120202
368,J.Conner,James Conner,PIT,3.33,6.67,2.57,15,60,4,2,2018,REG,13,2018120208
369,I.Crowell,Isaiah Crowell,NYJ,3.44,23.81,2.9,21,98,4.7,0,2018,REG,13,2018120211
370,A.Jones,Aaron Jones,GB,5.51,27.27,2.71,11,36,3.3,1,2018,REG,13,2018120203
371,J.Mixon,Joe Mixon,CIN,2.76,33.33,2.54,12,82,6.8,0,2018,REG,13,2018120201
372,P.Barber,Peyton Barber,TB,5.5,31.25,2.53,16,45,2.8,1,2018,REG,13,2018120209
373,A.Blue,Alfred Blue,HOU,3.89,38.46,2.59,13,54,4.2,0,2018,REG,13,2018120204
374,J.Wilson,Jeff Wilson,SF,3.89,60,2.61,15,61,4.1,0,2018,REG,13,2018120213
375,G.Edwards,Gus Edwards,BAL,3.13,19.05,2.56,21,82,3.9,0,2018,REG,13,2018120200
376,S.Michel,Sony Michel,NE,4.24,35.29,2.65,17,63,3.7,0,2018,REG,13,2018120212
377,A.Kamara,Alvin Kamara,NO,6.18,9.09,3.19,11,36,3.3,0,2018,REG,13,2018112900
378,E.Elliott,Ezekiel Elliott,DAL,4.24,17.39,2.82,23,75,3.3,0,2018,REG,13,2018112900
379,T.Gurley,Todd Gurley,LA,3.3,8.7,2.69,23,132,5.7,2,2018,REG,13,2018120202
380,A.Ekeler,Austin Ekeler,LAC,9.67,7.69,2.62,13,21,1.6,0,2018,REG,13,2018120208
381,A.Peterson,Adrian Peterson,WAS,8.48,,3.53,10,16,1.6,0,2018,REG,14,2018120908
382,F.Gore,Frank Gore,MIA,2.22,33.33,2.21,12,92,7.7,0,2018,REG,14,2018120906
383,G.Edwards,Gus Edwards,BAL,3.04,25,2.18,16,67,4.2,0,2018,REG,14,2018120905
384,C.Ivory,Chris Ivory,BUF,4.44,,2.89,12,42,3.5,0,2018,REG,14,2018120900
385,P.Barber,Peyton Barber,TB,4.62,21.43,2.63,14,42,3,0,2018,REG,14,2018120907
386,D.Martin,Doug Martin,OAK,6.12,18.75,2.74,16,32,2,1,2018,REG,14,2018120913
387,M.Ingram,Mark Ingram,NO,4.11,15.38,2.85,13,52,4,1,2018,REG,14,2018120907
388,D.Henry,Derrick Henry,TEN,2.17,23.53,3.11,17,238,14,4,2018,REG,14,2018120600
389,D.Cook,Dalvin Cook,MIN,4.3,30.77,3.14,13,55,4.2,0,2018,REG,14,2018121000
390,M.Mack,Marlon Mack,IND,6.34,7.14,3.31,14,33,2.4,1,2018,REG,14,2018120904
391,C.Carson,Chris Carson,SEA,3.76,36.36,2.78,22,90,4.1,1,2018,REG,14,2018121000
392,W.Gallman,Wayne Gallman,NYG,5.65,64.29,3.04,14,38,2.7,0,2018,REG,14,2018120908
393,D.Lewis,Dion Lewis,TEN,10.8,60,2.92,10,13,1.3,0,2018,REG,14,2018120600
394,Z.Zenner,Zach Zenner,DET,3.27,75,2.79,12,54,4.5,1,2018,REG,14,2018120911
395,J.Mixon,Joe Mixon,CIN,4.08,3.85,3.14,26,111,4.3,1,2018,REG,14,2018120909
396,D.Johnson,David Johnson,ARI,4.06,6.67,2.7,15,49,3.3,0,2018,REG,14,2018120911
397,J.Samuels,Jaylen Samuels,PIT,7.58,18.18,3.31,11,28,2.5,0,2018,REG,14,2018120913
398,L.Blount,LeGarrette Blount,DET,5.11,58.33,3.24,12,33,2.8,0,2018,REG,14,2018120911
399,L.Miller,Lamar Miller,HOU,5.52,14.29,2.61,14,33,2.4,1,2018,REG,14,2018120904
400,S.Barkley,Saquon Barkley,NYG,2.32,57.14,2.9,14,170,12.1,1,2018,REG,14,2018120908
401,A.Ekeler,Austin Ekeler,LAC,4.85,20,3.1,15,66,4.4,1,2018,REG,14,2018120909
402,T.Gurley,Todd Gurley,LA,6.6,,2.93,11,28,2.5,0,2018,REG,14,2018120901
403,E.Elliott,Ezekiel Elliott,DAL,4.33,28.57,2.95,28,113,4,0,2018,REG,14,2018120912
404,I.Smith,Ito Smith,ATL,3.04,,2.72,11,60,5.5,0,2018,REG,14,2018120903
405,S.Ware,Spencer Ware,KC,3.14,,2.58,15,75,5,0,2018,REG,14,2018120905
406,L.Fournette,Leonard Fournette,JAX,4.87,57.14,2.78,14,36,2.6,0,2018,REG,14,2018120600
407,J.Howard,Jordan Howard,CHI,2.59,26.32,2.36,19,101,5.3,0,2018,REG,14,2018120901
408,T.Coleman,Tevin Coleman,ATL,4.14,,2.64,10,45,4.5,0,2018,REG,14,2018120903
409,P.Lindsay,Phillip Lindsay,DEN,7.8,,2.8,14,30,2.1,1,2018,REG,14,2018120910
410,S.Michel,Sony Michel,NE,4.76,40,2.55,20,57,2.9,0,2018,REG,14,2018120906
411,E.McGuire,Elijah McGuire,NYJ,3.99,52.94,2.88,17,60,3.5,1,2018,REG,14,2018120900
412,N.Chubb,Nick Chubb,CLE,3.28,46.15,3.3,13,66,5.1,1,2018,REG,14,2018120902
413,C.McCaffrey,Christian McCaffrey,CAR,3.54,6.25,2.84,16,63,3.9,2,2018,REG,14,2018120902
414,A.Jones,Aaron Jones,GB,3.94,35.29,2.74,17,78,4.6,1,2018,REG,14,2018120903
415,A.Kamara,Alvin Kamara,NO,5,,2.78,12,51,4.3,0,2018,REG,14,2018120907
416,J.Wilson,Jeff Wilson,SF,4.57,69.57,2.83,23,90,3.9,0,2018,REG,14,2018120910
417,W.Smallwood,Wendell Smallwood,PHI,4.16,,2.81,10,48,4.8,2,2018,REG,15,2018121611
418,C.Carson,Chris Carson,SEA,3.7,9.09,3.05,22,119,5.4,1,2018,REG,15,2018121609
419,A.Kamara,Alvin Kamara,NO,4.17,42.86,2.81,14,67,4.8,1,2018,REG,15,2018121700
420,L.Murray,Latavius Murray,MIN,3.44,46.67,2.73,15,68,4.5,1,2018,REG,15,2018121607
421,D.Cook,Dalvin Cook,MIN,2.94,36.84,3.07,19,136,7.2,2,2018,REG,15,2018121607
422,P.Barber,Peyton Barber,TB,2.77,31.58,2.39,19,85,4.5,1,2018,REG,15,2018121601
423,E.McGuire,Elijah McGuire,NYJ,5.65,5.56,2.7,18,42,2.3,1,2018,REG,15,2018121500
424,J.Williams,Jamaal Williams,GB,3.3,,2.45,12,55,4.6,1,2018,REG,15,2018121603
425,T.Coleman,Tevin Coleman,ATL,2.43,36.36,3.12,11,145,13.2,1,2018,REG,15,2018121600
426,L.Fournette,Leonard Fournette,JAX,3.82,63.64,2.45,11,46,4.2,0,2018,REG,15,2018121606
427,J.Jackson,Justin Jackson,LAC,3.7,37.5,2.62,16,58,3.6,1,2018,REG,15,2018121300
428,M.Mack,Marlon Mack,IND,3.14,40.74,2.73,27,139,5.1,2,2018,REG,15,2018121605
429,D.Johnson,David Johnson,ARI,4.83,27.27,2.7,11,33,3,1,2018,REG,15,2018121600
430,G.Edwards,Gus Edwards,BAL,2.69,,2.35,19,104,5.5,1,2018,REG,15,2018121601
431,K.Ballage,Kalen Ballage,MIA,1.87,,2.6,12,123,10.3,1,2018,REG,15,2018121607
432,A.Peterson,Adrian Peterson,WAS,5.41,21.05,2.83,19,51,2.7,0,2018,REG,15,2018121606
433,M.Breida,Matt Breida,SF,5.55,52.94,2.76,17,50,2.9,0,2018,REG,15,2018121609
434,J.Howard,Jordan Howard,CHI,3.95,5.26,2.69,19,60,3.2,1,2018,REG,15,2018121603
435,S.Barkley,Saquon Barkley,NYG,7.47,14.29,3.27,14,31,2.2,0,2018,REG,15,2018121608
436,N.Chubb,Nick Chubb,CLE,3.35,80,2.57,20,100,5,0,2018,REG,15,2018121501
437,K.Ford,Keith Ford,BUF,4.2,28.57,2.65,14,46,3.3,0,2018,REG,15,2018121602
438,T.Gurley,Todd Gurley,LA,5.29,8.33,3.14,12,48,4,2,2018,REG,15,2018121611
439,D.Henry,Derrick Henry,TEN,3.45,33.33,3.23,33,170,5.2,2,2018,REG,15,2018121608
440,C.McCaffrey,Christian McCaffrey,CAR,4.12,20,2.54,15,53,3.5,0,2018,REG,15,2018121700
441,D.Williams,Damien Williams,KC,3.34,,2.32,10,49,4.9,2,2018,REG,15,2018121300
442,Z.Zenner,Zach Zenner,DET,3.26,40,2.91,10,45,4.5,1,2018,REG,15,2018121602
443,P.Lindsay,Phillip Lindsay,DEN,8.45,14.29,2.46,14,24,1.7,0,2018,REG,15,2018121501
444,M.Murphy,Marcus Murphy,BUF,4.21,,2.56,11,35,3.2,0,2018,REG,15,2018121602
445,E.Elliott,Ezekiel Elliott,DAL,3.49,16.67,2.9,18,87,4.8,0,2018,REG,15,2018121605
446,K.Dixon,Kenneth Dixon,BAL,3.61,,2.92,11,48,4.4,0,2018,REG,15,2018121601
447,J.Adams,Josh Adams,PHI,6.7,13.33,2.93,15,28,1.9,1,2018,REG,15,2018121611
448,J.Samuels,Jaylen Samuels,PIT,3.07,10.53,3.02,19,142,7.5,0,2018,REG,15,2018121610
449,S.Michel,Sony Michel,NE,3.19,,2.47,13,59,4.5,0,2018,REG,15,2018121610
450,J.Mixon,Joe Mixon,CIN,3.36,44.44,2.87,27,129,4.8,2,2018,REG,15,2018121604
451,M.Ingram,Mark Ingram,NO,3.37,33.33,2.43,12,63,5.3,0,2018,REG,15,2018121700
452,J.Williams,Jamaal Williams,GB,3.35,,2.82,15,95,6.3,1,2018,REG,16,2018122309
453,R.Burkhead,Rex Burkhead,NE,5.57,76.92,3.04,13,39,3,0,2018,REG,16,2018122308
454,D.Martin,Doug Martin,OAK,3.23,57.14,2.83,21,107,5.1,1,2018,REG,16,2018122400
455,M.Ingram,Mark Ingram,NO,4.59,27.27,2.61,11,35,3.2,1,2018,REG,16,2018122313
456,J.Mixon,Joe Mixon,CIN,3.58,5.88,2.63,17,68,4,0,2018,REG,16,2018122305
457,J.Wilson,Jeff Wilson,SF,6.51,9.09,2.87,11,27,2.5,0,2018,REG,16,2018122312
458,M.Mack,Marlon Mack,IND,5.31,16.67,2.88,12,34,2.8,1,2018,REG,16,2018122300
459,D.Henry,Derrick Henry,TEN,4.31,61.9,2.7,21,84,4,1,2018,REG,16,2018122200
460,C.Carson,Chris Carson,SEA,3.83,22.22,2.68,27,116,4.3,2,2018,REG,16,2018122314
461,S.Michel,Sony Michel,NE,2.95,55.56,2.76,18,116,6.4,1,2018,REG,16,2018122308
462,D.Johnson,David Johnson,ARI,4.1,30,2.73,10,35,3.5,0,2018,REG,16,2018122311
463,L.Fournette,Leonard Fournette,JAX,7.05,16.67,3.02,18,43,2.4,1,2018,REG,16,2018122302
464,T.Coleman,Tevin Coleman,ATL,3.64,40,2.91,10,51,5.1,0,2018,REG,16,2018122304
465,N.Chubb,Nick Chubb,CLE,3.27,10.53,2.88,19,112,5.9,0,2018,REG,16,2018122305
466,S.Barkley,Saquon Barkley,NYG,6.96,33.33,3.22,21,43,2,1,2018,REG,16,2018122300
467,C.McCaffrey,Christian McCaffrey,CAR,3.62,23.81,2.78,21,101,4.8,0,2018,REG,16,2018122304
468,D.Cook,Dalvin Cook,MIN,4.12,12.5,2.85,16,73,4.6,0,2018,REG,16,2018122307
469,J.Kelly,John Kelly,LA,3.91,100,2.89,10,40,4,0,2018,REG,16,2018122311
470,M.Gordon,Melvin Gordon,LAC,4.3,16.67,2.58,12,41,3.4,1,2018,REG,16,2018122201
471,J.Samuels,Jaylen Samuels,PIT,3.9,,2.94,12,53,4.4,0,2018,REG,16,2018122313
472,C.Anderson,C.J. Anderson,LA,2.22,55,2.34,20,167,8.4,1,2018,REG,16,2018122311
473,E.Elliott,Ezekiel Elliott,DAL,3.57,11.11,2.78,18,85,4.7,0,2018,REG,16,2018122306
474,D.Williams,Damien Williams,KC,3.03,15.38,2.57,13,103,7.9,0,2018,REG,16,2018122314
475,J.Adams,Josh Adams,PHI,7.28,,2.69,11,21,1.9,0,2018,REG,16,2018122310
476,P.Barber,Peyton Barber,TB,5.73,17.65,2.92,17,43,2.5,0,2018,REG,16,2018122306
477,E.McGuire,Elijah McGuire,NYJ,6.21,7.14,3.11,14,35,2.5,1,2018,REG,16,2018122309
478,G.Edwards,Gus Edwards,BAL,2.39,,2.45,14,92,6.6,0,2018,REG,16,2018122201
479,P.Lindsay,Phillip Lindsay,DEN,4.12,30,2.74,10,46,4.6,0,2018,REG,16,2018122400
480,J.Howard,Jordan Howard,CHI,3.11,,2.21,13,53,4.1,1,2018,REG,16,2018122312
481,L.Blount,LeGarrette Blount,DET,4.81,54.55,2.63,11,29,2.6,0,2018,REG,16,2018122307
482,A.Peterson,Adrian Peterson,WAS,3.29,23.08,2.6,26,119,4.6,0,2018,REG,16,2018122200
483,C.Hyde,Carlos Hyde,JAX,9.62,10,2.83,10,13,1.3,0,2018,REG,17,2018123003
484,E.McGuire,Elijah McGuire,NYJ,8.39,50,3.46,18,41,2.3,0,2018,REG,17,2018123006
485,D.Martin,Doug Martin,OAK,3.53,33.33,2.89,21,100,4.8,0,2018,REG,17,2018123004
486,Z.Zenner,Zach Zenner,DET,3.24,23.81,2.87,21,93,4.4,1,2018,REG,17,2018123002
487,J.Adams,Josh Adams,PHI,3.72,18.18,2.89,11,50,4.5,0,2018,REG,17,2018123012
488,C.Anderson,C.J. Anderson,LA,2.95,,2.37,23,132,5.7,1,2018,REG,17,2018123014
489,L.Miller,Lamar Miller,HOU,3.72,29.41,2.58,17,56,3.3,1,2018,REG,17,2018123003
490,A.Morris,Alfred Morris,SF,2.99,18.75,2.8,16,111,6.9,1,2018,REG,17,2018123014
491,J.Howard,Jordan Howard,CHI,3.19,23.81,2.73,21,109,5.2,2,2018,REG,17,2018123005
492,T.Cadet,Travaris Cadet,CAR,7.11,45.45,2.76,11,17,1.5,0,2018,REG,17,2018123007
493,D.Cook,Dalvin Cook,MIN,5.19,18.18,2.66,11,39,3.5,0,2018,REG,17,2018123005
494,L.Blount,LeGarrette Blount,DET,8.2,27.27,2.82,11,15,1.4,0,2018,REG,17,2018123002
495,J.Mixon,Joe Mixon,CIN,2.52,,2.73,13,105,8.1,0,2018,REG,17,2018123009
496,P.Barber,Peyton Barber,TB,3.5,26.67,2.87,15,66,4.4,0,2018,REG,17,2018123010
497,R.Freeman,Royce Freeman,DEN,4.37,5.88,2.74,17,60,3.5,0,2018,REG,17,2018123013
498,M.Mack,Marlon Mack,IND,3.5,20,2.89,25,119,4.8,1,2018,REG,17,2018123011
499,K.Dixon,Kenneth Dixon,BAL,2.27,8.33,2.88,12,117,9.8,0,2018,REG,17,2018123000
500,C.Artis-Payne,Cameron Artis-Payne,CAR,4.63,31.25,2.85,16,56,3.5,1,2018,REG,17,2018123007
501,J.Kelly,John Kelly,LA,7.76,13.33,2.87,15,30,2,0,2018,REG,17,2018123014
502,R.Smith,Rod Smith,DAL,4.48,25,2.63,12,35,2.9,1,2018,REG,17,2018123008
503,D.Johnson,David Johnson,ARI,3.6,29.41,2.7,17,62,3.6,0,2018,REG,17,2018123015
504,S.Michel,Sony Michel,NE,4.52,35.71,2.8,14,50,3.6,0,2018,REG,17,2018123006
505,D.Washington,Dwayne Washington,NO,2.53,36.36,2.63,11,108,9.8,0,2018,REG,17,2018123007
