,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week,gameId
1179,M.Valdes-Scantling,Marquez Valdes-Scantling,GB,WR,6.4,1.5,21.2,44.67,3,8,37.5,43,0,2,3,-1.1,2018,REG,17,2018123002
1180,T.Burton,Trey Burton,CHI,TE,6.3,5.3,4.9,13.35,5,6,83.33,33,0,3.1,4.3,-1.1,2018,REG,17,2018123005
1181,J.Cook,Jared Cook,OAK,TE,6.3,2.3,6.8,17.09,3,5,60,28,0,2.4,3.8,-1.3,2018,REG,17,2018123004
1182,M.Gallup,Michael Gallup,DAL,WR,6.3,2.9,7.7,10.59,3,6,50,50,0,9.2,5.2,4,2018,REG,17,2018123008
1183,A.Erickson,Alex Erickson,CIN,WR,6.3,2.8,7.5,20.41,6,6,100,63,0,3,3.4,-0.4,2018,REG,17,2018123009
1184,J.Crowder,Jamison Crowder,WAS,WR,6.3,2.4,12,38.31,1,8,12.5,7,0,2.8,3.8,-1,2018,REG,17,2018123012
1185,E.Engram,Evan Engram,NYG,TE,6.3,3.4,4.9,11.35,5,8,62.5,81,1,14.8,6.1,8.7,2018,REG,17,2018123008
1186,D.Baldwin,Doug Baldwin,SEA,WR,6.2,4.2,15.4,39.5,2,5,40,27,0,6.2,7.2,-1,2018,REG,17,2018123015
1187,J.Edelman,Julian Edelman,NE,WR,6.2,5.3,15.3,27.26,5,6,83.33,69,1,4.5,5.3,-0.8,2018,REG,17,2018123006
1188,D.Inman,Dontrelle Inman,IND,WR,6.1,2.2,14,27.65,5,6,83.33,77,1,2.5,2.8,-0.2,2018,REG,17,2018123011
1189,D.Burnett,Deontay Burnett,NYJ,WR,6.1,2.1,12.7,21.34,5,5,100,73,0,1.9,3.6,-1.7,2018,REG,17,2018123006
1190,B.Cooks,Brandin Cooks,LA,WR,6,2.9,10.3,33.97,5,9,55.56,62,2,5.4,3.7,1.7,2018,REG,17,2018123014
1191,J.Ross,John Ross,CIN,WR,5.9,2.1,15.4,34.95,1,5,20,1,0,3.1,2.8,0.2,2018,REG,17,2018123009
1192,C.Ridley,Calvin Ridley,ATL,WR,5.9,5.2,2.9,3.79,5,5,100,32,1,3.5,5.2,-1.7,2018,REG,17,2018123010
1193,M.Andrews,Mark Andrews,BAL,TE,5.9,2.1,10.5,29.55,4,5,80,54,0,3,3.9,-0.9,2018,REG,17,2018123000
1194,M.LaCosse,Matt LaCosse,DEN,TE,5.8,5.2,4.9,10.5,5,8,62.5,33,0,3.5,6.3,-2.8,2018,REG,17,2018123013
1195,D.Jennings,Darius Jennings,TEN,WR,5.6,2.2,6.2,13.13,3,5,60,17,0,3.7,5.6,-1.8,2018,REG,17,2018123011
1196,T.Kelce,Travis Kelce,KC,TE,5.6,3.4,7.8,26.98,5,9,55.56,62,0,6.4,3.1,3.3,2018,REG,17,2018123004
1197,D.Carter,DeAndre Carter,HOU,WR,5.6,3.3,1.2,2.49,4,5,80,33,0,8.2,8.7,-0.5,2018,REG,17,2018123003
1198,C.Davis,Corey Davis,TEN,WR,5.6,2.5,11.3,33.57,5,7,71.43,48,0,3.3,2.6,0.7,2018,REG,17,2018123011
1199,M.Williams,Mike Williams,LAC,WR,5.6,1.3,13.6,43,5,6,83.33,65,1,1.3,2.2,-0.9,2018,REG,17,2018123013
1200,I.Thomas,Ian Thomas,CAR,TE,5.6,4,7,19.3,5,7,71.43,61,1,7.3,8,-0.7,2018,REG,17,2018123007
1201,E.Rogers,Eli Rogers,PIT,WR,5.5,2.9,5.2,18.88,7,9,77.78,57,0,4.5,5.3,-0.8,2018,REG,17,2018123009
1202,M.Thomas,Michael Thomas,NO,WR,5.5,3.2,7.3,34.58,5,7,71.43,29,0,1.7,3,-1.4,2018,REG,17,2018123007
1203,R.Higgins,Rashard Higgins,CLE,WR,5.4,4.3,9.9,12.55,4,6,66.67,86,0,13.2,12.4,0.8,2018,REG,17,2018123000
1204,L.Fitzgerald,Larry Fitzgerald,ARI,WR,5.4,2.4,11.6,29.45,4,9,44.44,36,1,2.1,1.4,0.7,2018,REG,17,2018123015
1205,T.Hill,Tyreek Hill,KC,WR,5.4,3.2,15.5,41.79,5,7,71.43,101,1,10.7,8.2,2.5,2018,REG,17,2018123004
1206,S.Diggs,Stefon Diggs,MIN,WR,5.4,2.7,4.4,14.92,8,10,80,47,1,1.8,1.9,-0.1,2018,REG,17,2018123005
1207,C.Beasley,Cole Beasley,DAL,WR,5.3,2.5,12.1,16.5,6,6,100,94,1,5.1,3.4,1.7,2018,REG,17,2018123008
1208,R.Foster,Robert Foster,BUF,WR,5.2,1.7,5.8,22.57,4,5,80,21,1,1.9,3.9,-1.9,2018,REG,17,2018123001
1209,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,5.2,2.3,9.7,39.42,5,10,50,37,1,7.1,6.4,0.8,2018,REG,17,2018123009
1210,J.Landry,Jarvis Landry,CLE,WR,5.2,3.1,14.5,27.48,5,9,55.56,102,1,7,4,3.1,2018,REG,17,2018123000
1211,E.Ebron,Eric Ebron,IND,TE,5,2,10.8,21.36,4,6,66.67,60,1,1.7,3.4,-1.7,2018,REG,17,2018123011
1212,D.Hopkins,DeAndre Hopkins,HOU,WR,5,3.3,8.6,59.65,12,16,75,147,0,4.7,5,-0.3,2018,REG,17,2018123003
1213,M.Evans,Mike Evans,TB,WR,4.9,2.5,11.4,22.04,6,8,75,106,2,7.5,5,2.6,2018,REG,17,2018123010
1214,P.Dorsett,Phillip Dorsett,NE,WR,4.7,3.2,5.6,8.26,5,5,100,34,1,2.9,2.4,0.5,2018,REG,17,2018123006
1215,D.Moore,D.J. Moore,CAR,WR,4.5,1.8,12,37.82,4,8,50,81,0,4.3,2.2,2.1,2018,REG,17,2018123007
1216,D.Njoku,David Njoku,CLE,TE,4.4,2.9,10.4,15.34,3,7,42.86,62,0,8.1,5.4,2.7,2018,REG,17,2018123000
1217,V.Smith,Vyncint Smith,HOU,WR,4.3,2.9,8.1,17.37,3,5,60,28,0,1.2,1.8,-0.7,2018,REG,17,2018123003
1218,J.Graham,Jimmy Graham,GB,TE,4.3,4,4.6,6.03,3,5,60,21,0,5,5.2,-0.3,2018,REG,17,2018123002
1219,D.Hamilton,DaeSean Hamilton,DEN,WR,4.2,1.6,7.8,16.81,5,8,62.5,49,0,2.4,2.7,-0.3,2018,REG,17,2018123013
1220,C.Williams,Chad Williams,ARI,WR,4,2.1,13.2,40.99,5,11,45.45,51,0,2,2,0,2018,REG,17,2018123015
1221,A.Jeffery,Alshon Jeffery,PHI,WR,4,2.1,10.4,59.65,5,5,100,59,1,2.8,2.8,0,2018,REG,17,2018123012
1222,R.Cobb,Randall Cobb,GB,WR,3.5,0.9,17,22.39,1,5,20,27,0,2.2,4.4,-2.2,2018,REG,17,2018123002
1223,R.Anderson,Robby Anderson,NYJ,WR,3.4,1.7,9.8,26.4,3,8,37.5,24,0,3.2,5,-1.8,2018,REG,17,2018123006
1224,A.Callaway,Antonio Callaway,CLE,WR,3.2,1.4,17.3,25.55,4,7,57.14,79,1,3.3,5.5,-2.2,2018,REG,17,2018123000
1225,C.Latimer,Cody Latimer,NYG,WR,2.4,0.7,20.4,35.7,4,6,66.67,72,1,0.9,1.4,-0.5,2018,REG,17,2018123008
