,shortName,playerName,team,position,speedMPH,yards,playType,touchdown,penalty,season,seasonType,week,gameId,playId,desc
131,B.Powell,Bilal Powell,NYJ,RB,19.53,31,reception,0,0,2017,REG,7,2017102206,,Q1 (15:00) (Shotgun) J.McCown pass short right to B.Powell pushed ob at MIA 44 for 31 yards (R.Jones).
132,L.Mccoy,LeSean McCoy,BUF,RB,19.49,10,rush,0,0,2017,REG,7,2017102200,,Q3 (2:57) L.McCoy left end pushed ob at BUF 30 for 10 yards (R.McClain).
133,D.Thompson,Deonte Thompson,BUF,WR,19.39,27,reception,0,0,2017,REG,7,2017102200,,Q2 (5:46) (Shotgun) T.Taylor pass deep right to D.Thompson to TB 24 for 27 yards (B.Grimes) [K.Beckwith]. Caught near sideline at TB 25.
134,A.Wilson,Albert Wilson,KC,WR,19.35,63,reception,1,0,2017,REG,7,2017101900,,"Q3 (7:17) (Shotgun) A.Smith pass deep middle to A.Wilson for 63 yards, TOUCHDOWN."
135,M.Goodwin,Marquise Goodwin,SF,WR,19.31,48,reception,0,0,2017,REG,7,2017102209,,"Q1 (2:15) C.Beathard pass deep middle to M.Goodwin to DAL 42 for 48 yards (A.Brown). Caught at SF34, YAC-24yds"
136,T.Ginn,Ted Ginn,NO,WR,19.21,40,reception,0,0,2017,REG,7,2017102203,,Q1 (3:56) (Shotgun) D.Brees pass deep middle to T.Ginn to GB 39 for 40 yards (D.House).
137,M.Hollins,Mack Hollins,PHI,WR,19.19,64,reception,1,0,2017,REG,7,2017102300,,"Q2 (3:29) (No Huddle, Shotgun) C.Wentz pass deep right to M.Hollins for 64 yards, TOUCHDOWN."
138,A.Jones,Aaron Jones,GB,RB,19.08,46,rush,1,0,2017,REG,7,2017102203,,"Q1 (13:09) A.Jones right guard for 46 yards, TOUCHDOWN."
139,B.Hundley,Brett Hundley,GB,QB,19.06,14,rush,1,0,2017,REG,7,2017102203,,"Q2 (8:45) (Shotgun) B.Hundley scrambles left end for 14 yards, TOUCHDOWN."
140,J.Jones,Julio Jones,ATL,WR,21.13,53,reception,0,0,2017,REG,8,2017102905,,Q3 (7:16) M.Ryan pass deep middle to Ju.Jones to NYJ 27 for 53 yards (D.Roberts).
141,J.Howard,Jordan Howard,CHI,RB,20.95,50,rush,0,0,2017,REG,8,2017102904,,Q3 (9:13) Jo.Howard left guard pushed ob at NO 47 for 50 yards (M.Williams).
142,B.Coleman,Brandon Coleman,NO,WR,20.64,54,reception,0,0,2017,REG,8,2017102904,,"Q1 (13:45) (Shotgun) D.Brees pass short left to B.Coleman pushed ob at CHI 19 for 54 yards (A.Amos). Pass 1, YAC 53"
143,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,20.64,97,reception,1,0,2017,REG,8,2017102910,,"Q3 (3:15) (Shotgun) B.Roethlisberger pass deep middle to J.Smith-Schuster for 97 yards, TOUCHDOWN."
144,W.Fuller,Will Fuller,HOU,WR,20.64,59,reception,1,0,2017,REG,8,2017102908,,"Q1 (12:47) (Shotgun) D.Watson pass deep middle to W.Fuller V for 59 yards, TOUCHDOWN."
145,T.Hill,Tyreek Hill,KC,WR,20.62,0,punt ret,0,1,2017,REG,8,2017103000,,"Q1 (14:16) R.Dixon punts 43 yards to KC 28, Center-C.Kreiter. T.Hill ran ob at DEN 36 for 36 yards. PENALTY on KC-E.Murray, Offensive Holding, 10 yards, enforced at KC 28."
146,D.Hopkins,DeAndre Hopkins,HOU,WR,20.62,72,reception,1,1,2017,REG,8,2017102908,,"Q4 (5:01) (Shotgun) D.Watson pass short right to D.Hopkins for 72 yards, TOUCHDOWN. PENALTY on SEA-N.Jones, Roughing the Passer, 15 yards, enforced between downs."
147,M.Gordon,Melvin Gordon,LAC,RB,20.25,87,rush,1,0,2017,REG,8,2017102903,,"Q1 (6:30) (Shotgun) M.Gordon right end for 87 yards, TOUCHDOWN."
148,E.Thomas,Earl Thomas,SEA,FS,20.23,78,int,1,0,2017,REG,8,2017102908,,"Q1 (10:21) (Shotgun) D.Watson pass short middle intended for D.Hopkins INTERCEPTED by E.Thomas at SEA 22. E.Thomas for 78 yards, TOUCHDOWN."
149,J.Smith,Jimmy Smith,BAL,CB,20.17,50,int,1,0,2017,REG,8,2017102600,,"Q4 (4:38) (Shotgun) M.Moore pass short left intended for K.Stills INTERCEPTED by J.Smith at 50. J.Smith for 50 yards, TOUCHDOWN."
150,D.Lewis,Dion Lewis,NE,RB,20,71,kickoff ret,0,0,2017,REG,8,2017102903,,Q3 N.Novak kicks 66 yards from LAC 30 to NE 4. D.Lewis pushed ob at LAC 25 for 71 yards (M.Davis).
151,J.Olawale,Jamize Olawale,OAK,FB,19.8,9,kickoff ret,0,1,2017,REG,8,2017102901,,"Q2 S.Hauschka kicks 45 yards from BUF 35 to OAK 20. J.Olawale to BUF 15 for 65 yards (J.Webb). Return credited to OAK 29 (spot of foul). PENALTY on OAK-S.Luani, Illegal Block Above the Waist, 10 yards, enforced at OAK 29."
152,M.Mack,Marlon Mack,IND,RB,19.7,24,reception,1,0,2017,REG,8,2017102902,,"Q3 (2:19) (Shotgun) J.Brissett pass short left to M.Mack for 24 yards, TOUCHDOWN."
153,L.Mccoy,LeSean McCoy,BUF,RB,19.68,48,rush,1,1,2017,REG,8,2017102901,,"Q4 (3:21) L.McCoy left guard for 48 yards, TOUCHDOWN. PENALTY on OAK-B.Irvin, Unsportsmanlike Conduct, 15 yards, enforced between downs."
154,J.Maclin,Jeremy Maclin,BAL,WR,19.66,34,reception,1,0,2017,REG,8,2017102600,,"Q1 (8:25) (No Huddle, Shotgun) J.Flacco pass deep right to J.Maclin for 34 yards, TOUCHDOWN. Penalty on MIA-R.Maualuga, Defensive 12 On-field, declined."
155,T.Benjamin,Travis Benjamin,LAC,WR,19.66,7,rush,0,0,2017,REG,8,2017102903,,Q3 (14:28) T.Benjamin right end pushed ob at LAC 40 for 7 yards (M.Butler).
156,J.Mixon,Joe Mixon,CIN,RB,19.53,67,reception,0,0,2017,REG,8,2017102902,,Q2 (6:46) A.Dalton pass short middle to J.Mixon to IND 3 for 67 yards (P.Desir).
157,T.Ginn,Ted Ginn,NO,WR,19.49,53,reception,0,0,2017,REG,8,2017102904,,"Q4 (3:10) D.Brees pass deep middle to T.Ginn to CHI 26 for 53 yards (K.Fuller). Pass 47, YAC 6"
158,A.Erickson,Alex Erickson,CIN,WR,19.43,29,punt ret,0,0,2017,REG,8,2017102902,,"Q1 (4:27) R.Sanchez punts 51 yards to CIN 35, Center-L.Rhodes. A.Erickson pushed ob at IND 36 for 29 yards (R.Sanchez)."
159,T.Benjamin,Travis Benjamin,LAC,WR,19.39,7,rush,0,0,2017,REG,8,2017102903,,Q1 (13:50) T.Benjamin right end ran ob at LAC 47 for 7 yards.
160,M.Goodwin,Marquise Goodwin,SF,WR,21.68,55,reception,0,0,2017,REG,9,2017110507,,Q1 (1:38) C.Beathard pass deep right to M.Goodwin to ARI 27 for 55 yards (T.Mathieu).
161,T.Gurley,Todd Gurley,LA,RB,20.62,36,rush,0,0,2017,REG,9,2017110504,,Q1 (12:45) T.Gurley left tackle pushed ob at NYG 16 for 36 yards (D.Thompson).
162,R.Woods,Robert Woods,LA,WR,20.43,52,reception,1,0,2017,REG,9,2017110504,,"Q2 (9:39) (Shotgun) J.Goff pass short left to R.Woods for 52 yards, TOUCHDOWN."
163,T.Hilton,T.Y. Hilton,IND,WR,20.43,45,reception,1,0,2017,REG,9,2017110501,,"Q1 (8:41) J.Brissett pass deep middle to T.Hilton for 45 yards, TOUCHDOWN."
164,S.Watkins,Sammy Watkins,LA,WR,20.33,67,reception,1,0,2017,REG,9,2017110504,,"Q2 (7:28) (No Huddle) J.Goff pass deep middle to S.Watkins for 67 yards, TOUCHDOWN."
165,P.Cooper,Pharoh Cooper,LA,WR,19.82,10,punt ret,0,1,2017,REG,9,2017110504,,"Q2 (8:09) B.Wing punts 41 yards to LA 29, Center-Z.DeOssie. P.Cooper pushed ob at NYG 14 for 57 yards (B.Wing). PENALTY on LA-T.Hill, Offensive Holding, 10 yards, enforced at LA 39."
166,J.Holton,Johnny Holton,OAK,WR,19.8,44,reception,1,0,2017,REG,9,2017110510,,"Q2 (3:35) (Shotgun) D.Carr pass deep right to J.Holton for 44 yards, TOUCHDOWN."
167,S.Shepard,Sterling Shepard,NYG,WR,19.74,37,reception,0,0,2017,REG,9,2017110504,,Q4 (10:18) (Shotgun) E.Manning pass deep left to S.Shepard to LA 10 for 37 yards (M.Christian).
168,T.Hilton,T.Y. Hilton,IND,WR,19.64,80,reception,1,0,2017,REG,9,2017110501,,"Q3 (2:15) (Shotgun) J.Brissett pass short middle to T.Hilton for 80 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands."
169,J.Mickens,Jaydon Mickens,JAX,WR,19.62,63,punt ret,1,0,2017,REG,9,2017110502,,"Q4 (14:54) K.Huber punts 52 yards to JAX 37, Center-C.Harris. J.Mickens for 63 yards, TOUCHDOWN."
170,T.Hill,Tyreek Hill,KC,WR,19.47,12,rush,0,0,2017,REG,9,2017110509,,Q1 (:32) (Shotgun) T.Hill right end ran ob at DAL 45 for 12 yards.
171,J.Doctson,Josh Doctson,WAS,WR,19.47,38,reception,0,0,2017,REG,9,2017110508,,"Q4 (1:24) (Shotgun) K.Cousins pass deep left to J.Doctson to SEA 1 for 38 yards (B.McDougald). The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands."
172,T.Gabriel,Taylor Gabriel,ATL,WR,19.43,40,reception,0,0,2017,REG,9,2017110500,,"Q4 (3:39) (No Huddle, Shotgun) M.Ryan pass short left to T.Gabriel pushed ob at CAR 19 for 40 yards (K.Seymour)."
173,T.Taylor,Tyrod Taylor,BUF,QB,19.23,18,rush,0,0,2017,REG,9,2017110200,,Q1 (1:54) (Shotgun) T.Taylor right end ran ob at NYJ 35 for 18 yards.
174,K.Clay,Kaelin Clay,CAR,WR,19.21,0,punt ret,0,1,2017,REG,9,2017110500,,"Q4 (15:00) M.Bosher punts 59 yards to CAR 18, Center-J.Harris. K.Clay to CAR 40 for 22 yards (M.Bosher; K.Ishmael). PENALTY on CAR-K.Seymour, Offensive Holding, 9 yards, enforced at CAR 18."
175,P.Robinson,Patrick Robinson,PHI,CB,19.17,17,int,0,0,2017,REG,9,2017110505,,Q1 (1:53) B.Osweiler pass short left intended for D. Thomas INTERCEPTED by P.Robinson at DEN 32. P.Robinson ran ob at DEN 15 for 17 yards.
176,T.Riddick,Theo Riddick,DET,RB,19.08,63,reception,0,0,2017,REG,9,2017110600,,Q4 (9:49) (Shotgun) M.Stafford pass short right to T.Riddick to GB 12 for 63 yards (D.House).
177,C.Mccaffrey,Christian McCaffrey,CAR,RB,19.04,2,rush,0,0,2017,REG,9,2017110500,,"Q3 (14:34) (No Huddle, Shotgun) C.McCaffrey left end pushed ob at CAR 41 for 2 yards (V.Beasley)."
178,E.Sanders,Emmanuel Sanders,DEN,WR,18.98,30,reception,0,0,2017,REG,9,2017110505,,Q2 (6:37) B.Osweiler pass deep left to E.Sanders to PHI 21 for 30 yards (J.Walker).
179,M.Adams,Mike Adams,CAR,SS,18.92,40,int,0,0,2017,REG,9,2017110500,,"Q2 (1:27) (No Huddle, Shotgun) M.Ryan pass deep middle intended for A.Hooper INTERCEPTED by M.Adams at CAR 29. M.Adams pushed ob at ATL 31 for 40 yards (T.Gabriel)."
180,R.Woods,Robert Woods,LA,WR,20.54,94,reception,1,0,2017,REG,10,2017111208,,"Q3 (9:36) J.Goff pass deep middle to R.Woods for 94 yards, TOUCHDOWN."
181,D.Funchess,Devin Funchess,CAR,WR,20.48,28,reception,1,0,2017,REG,10,2017111300,,"Q3 (11:57) (Shotgun) C.Newton pass short left to D.Funchess for 28 yards, TOUCHDOWN."
182,T.Montgomery,Ty Montgomery,GB,RB,20.45,37,rush,1,0,2017,REG,10,2017111201,,"Q2 (11:49) (Shotgun) T.Montgomery left tackle for 37 yards, TOUCHDOWN."
183,C.Grant,Corey Grant,JAX,RB,20.43,56,rush,1,0,2017,REG,10,2017111204,,"Q1 (:34) (Punt formation) Direct snap to C.Grant.  C.Grant up the middle for 56 yards, TOUCHDOWN. Fake Punt"
184,T.Benjamin,Travis Benjamin,LAC,WR,20.39,13,rush,0,0,2017,REG,10,2017111204,,Q3 (13:52) T.Benjamin right end ran ob at LAC 37 for 13 yards (J.Ramsey).
185,T.Gurley,Todd Gurley,LA,RB,20.35,43,reception,0,0,2017,REG,10,2017111208,,Q2 (13:21) J.Goff pass short left to T.Gurley pushed ob at HOU 28 for 43 yards (K.Johnson).
186,M.Goodwin,Marquise Goodwin,SF,WR,20.21,83,reception,1,0,2017,REG,10,2017111210,,"Q2 (8:10) C.Beathard pass deep middle to M.Goodwin for 83 yards, TOUCHDOWN. Caught at NY 35.  35-YAC"
187,M.Goodwin,Marquise Goodwin,SF,WR,20.19,18,rush,0,0,2017,REG,10,2017111210,,Q1 (5:59) M.Goodwin right end pushed ob at NYG 45 for 18 yards (J.Casillas).
188,C.Newton,Cam Newton,CAR,QB,20.09,69,rush,0,0,2017,REG,10,2017111300,,Q3 (5:41) (Shotgun) C.Newton right tackle to MIA 18 for 69 yards (C.Tankersley).
189,D.Moncrief,Donte Moncrief,IND,WR,20.05,60,reception,1,0,2017,REG,10,2017111203,,"Q2 (15:00) (Shotgun) J.Brissett pass deep left to D.Moncrief for 60 yards, TOUCHDOWN."
190,D.Baldwin,Doug Baldwin,SEA,WR,19.98,54,reception,0,0,2017,REG,10,2017110900,,Q4 (13:21) (Shotgun) R.Wilson pass short left to D.Baldwin pushed ob at ARI 2 for 54 yards (B.Baker).
191,T.Ginn,Ted Ginn,NO,WR,19.92,9,punt ret,0,0,2017,REG,10,2017111200,,"Q1 (5:03) C.Schmidt punts 39 yards to NO 36, Center-R.Ferguson. T.Ginn pushed ob at NO 45 for 9 yards (D.Lacey)."
192,G.Tate,Golden Tate,DET,WR,19.92,40,reception,1,0,2017,REG,10,2017111202,,"Q4 (4:36) (No Huddle, Shotgun) M.Stafford pass short right to G.Tate for 40 yards, TOUCHDOWN."
193,T.Edmunds,Trey Edmunds,NO,RB,19.88,41,rush,1,0,2017,REG,10,2017111200,,"Q4 (3:12) T.Edmunds left end for 41 yards, TOUCHDOWN."
194,D.Lewis,Dion Lewis,NE,RB,19.86,103,kickoff ret,1,0,2017,REG,10,2017111211,,"Q1 B.McManus kicks 68 yards from DEN 35 to NE -3. D.Lewis for 103 yards, TOUCHDOWN."
195,C.Hyde,Carlos Hyde,SF,RB,19.78,28,rush,0,1,2017,REG,10,2017111210,,"Q1 (15:00) C.Hyde left tackle pushed ob at NYG 32 for 28 yards (D.Thompson). PENALTY on NYG-D.Thompson, Unnecessary Roughness, 15 yards, enforced at NYG 32."
196,J.Jones,Julio Jones,ATL,WR,19.68,24,reception,0,0,2017,REG,10,2017111209,,Q3 (14:22) (Shotgun) M.Ryan pass deep left to Ju.Jones ran ob at DAL 34 for 24 yards (A.Brown).
197,K.Drake,Kenyan Drake,MIA,RB,19.68,66,rush,1,0,2017,REG,10,2017111300,,"Q3 (5:58) S.Young reported in as eligible.  K.Drake left tackle for 66 yards, TOUCHDOWN."
198,T.Davis,Trevor Davis,GB,WR,19.51,15,punt ret,0,1,2017,REG,10,2017111201,,"Q2 (13:38) (Punt formation) P.O'Donnell punts 54 yards to GB 16, Center-A.DePaola. T.Davis pushed ob at CHI 40 for 44 yards (P.O'Donnell). PENALTY on GB-J.Thomas, Illegal Block Above the Waist, 10 yards, enforced at GB 31."
199,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,19.51,44,reception,0,0,2017,REG,10,2017111203,,Q3 (11:28) (Shotgun) B.Roethlisberger pass deep right to J.Smith-Schuster pushed ob at IND 22 for 44 yards (P.Desir).
200,A.Thielen,Adam Thielen,MIN,WR,20.58,65,reception,1,0,2017,REG,11,2017111904,,"Q4 (10:24) (Shotgun) C.Keenum pass short left to A.Thielen for 65 yards, TOUCHDOWN."
201,D.Williams,Damien Williams,MIA,RB,20.54,69,rush,0,0,2017,REG,11,2017111911,,Q1 (12:59) (Shotgun) D.Williams right guard to TB 12 for 69 yards (L.David).
202,S.Davis,Sean Davis,PIT,SS,20.5,41,int,0,0,2017,REG,11,2017111600,,Q4 (2:34) (Shotgun) M.Mariota pass short middle intended for D.Walker INTERCEPTED by S.Davis at PIT 37. S.Davis to TEN 22 for 41 yards (T.Taylor).
203,J.Ajayi,Jay Ajayi,PHI,RB,20.41,71,rush,0,0,2017,REG,11,2017111910,,Q3 (7:27) (Shotgun) J.Ajayi left tackle to DAL 15 for 71 yards (B.Jones).
204,D.Foreman,D'Onta Foreman,HOU,RB,20.39,34,rush,1,0,2017,REG,11,2017111903,,"Q4 (6:26) (Shotgun) D.Foreman right end for 34 yards, TOUCHDOWN. HOU-D.Foreman was injured during the play. He is Out."
205,B.Cooks,Brandin Cooks,NE,WR,20.23,52,reception,0,0,2017,REG,11,2017111909,,Q2 (8:55) T.Brady pass deep middle to B.Cooks to OAK 28 for 52 yards (T.Carrie).
206,B.Cooks,Brandin Cooks,NE,WR,20.07,64,reception,1,0,2017,REG,11,2017111909,,"Q3 (14:15) (No Huddle, Shotgun) T.Brady pass deep right to B.Cooks for 64 yards, TOUCHDOWN."
207,J.Howard,Jordan Howard,CHI,RB,19.86,50,rush,0,0,2017,REG,11,2017111900,,Q1 (4:46) Jo.Howard left guard pushed ob at DET 5 for 50 yards (D.Slay).
208,T.Lockett,Tyler Lockett,SEA,WR,19.76,57,kickoff ret,0,0,2017,REG,11,2017112000,,Q1 M.Bosher kicks 62 yards from ATL 35 to SEA 3. T.Lockett pushed ob at ATL 40 for 57 yards (D.Trufant).
209,V.Davis,Vernon Davis,WAS,TE,19.72,36,reception,0,0,2017,REG,11,2017111905,,"Q4 (8:42) (Shotgun) K.Cousins pass deep left to V.Davis pushed ob at NO 35 for 36 yards (M.Williams). WAS-V.Davis was injured during the play. His return is Questionable.  Pass 31, YAC 5"
210,R.Switzer,Ryan Switzer,DAL,WR,19.62,61,kickoff ret,0,0,2017,REG,11,2017111910,,Q1 J.Elliott kicks 63 yards from PHI 35 to DAL 2. R.Switzer to PHI 37 for 61 yards (J.Elliott).
211,D.Harmon,Duron Harmon,NE,FS,19.58,0,int,0,0,2017,REG,11,2017111909,,Q1 (1:56) (Shotgun) D.Carr pass deep left intended for J.Holton INTERCEPTED by D.Harmon at NE 16. D.Harmon to NE 16 for no gain (J.Holton). OAK-J.Holton was injured during the play. His return is Probable.
212,C.Sensabaugh,Coty Sensabaugh,PIT,CB,19.51,32,int,0,0,2017,REG,11,2017111600,,Q2 (3:21) (Shotgun) M.Mariota pass short right intended for C.Davis INTERCEPTED by C.Sensabaugh at PIT 48. C.Sensabaugh to TEN 20 for 32 yards (M.Mariota).
213,L.Mccoy,LeSean McCoy,BUF,RB,19.45,37,rush,0,0,2017,REG,11,2017111907,,"Q1 (9:50) L.McCoy left tackle to LAC 27 for 37 yards (J.Attaochu, K.Emanuel)."
214,B.Gabbert,Blaine Gabbert,ARI,QB,19.35,1,rush,0,0,2017,REG,11,2017111903,,Q2 (5:05) (Shotgun) B.Gabbert scrambles right end pushed ob at ARI 46 for 1 yard (Z.Cunningham).
215,R.Matthews,Rishard Matthews,TEN,WR,19.29,75,reception,1,0,2017,REG,11,2017111600,,"Q3 (15:00) M.Mariota pass deep middle to R.Matthews for 75 yards, TOUCHDOWN."
216,K.Stills,Kenny Stills,MIA,WR,19.29,61,reception,1,0,2017,REG,11,2017111911,,"Q4 (3:09) (Shotgun) M.Moore pass deep right to K.Stills for 61 yards, TOUCHDOWN."
217,A.Roberts,Andre Roberts,ATL,WR,19.27,50,kickoff ret,0,0,2017,REG,11,2017112000,,Q1 B.Walsh kicks 67 yards from SEA 35 to ATL -2. A.Roberts to ATL 48 for 50 yards (T.Thompson).
218,B.Gabbert,Blaine Gabbert,ARI,QB,19.06,12,rush,0,0,2017,REG,11,2017111903,,Q3 (5:55) (Shotgun) B.Gabbert scrambles right end ran ob at HOU 43 for 12 yards (A.Hal).
219,T.Yeldon,T.J. Yeldon,JAX,RB,18.94,8,rush,0,0,2017,REG,11,2017111901,,Q2 (:37) (Shotgun) T.Yeldon left end pushed ob at CLE 23 for 8 yards (C.Kirksey).
220,A.Kamara,Alvin Kamara,NO,RB,20.86,74,rush,1,0,2017,REG,12,2017112607,,"Q1 (2:28) A.Kamara right guard for 74 yards, TOUCHDOWN."
221,P.Peterson,Patrick Peterson,ARI,CB,20.8,12,punt ret,0,0,2017,REG,12,2017112609,,"Q4 (:27) B.Nortman punts 56 yards to ARI 27, Center-C.Holba. P.Peterson pushed ob at ARI 39 for 12 yards (J.Wilson)."
222,M.Bryant,Martavis Bryant,PIT,WR,20.78,38,kickoff ret,0,0,2017,REG,12,2017112611,,Q1 M.Crosby kicks 62 yards from GB 35 to PIT 3. M.Bryant pushed ob at PIT 41 for 38 yards (J.Jones).
223,K.Clay,Kaelin Clay,CAR,WR,20.72,29,rush,0,0,2017,REG,12,2017112605,,Q2 (13:16) (Shotgun) K.Clay left end to NYJ 25 for 29 yards (M.Maye).
224,J.Holton,Johnny Holton,OAK,WR,20.5,47,reception,0,0,2017,REG,12,2017112610,,Q3 (7:17) (Shotgun) D.Carr pass deep left to J.Holton to DEN 6 for 47 yards (D.Stewart).
